grid_point_id,name,point_type,x_coordinate,y_coordinate,create_time
1677,美术馆29,文化,14460.29,9830.29,2020/5/27 20:17
1678,展览馆29,文化,16223.2,14322.16,2021/5/13 15:50
1679,文化馆29,文化,16100.54,12202.18,2022/7/15 15:44
1680,社区活动中心29,娱乐,11540.49,15016.08,2020/11/24 2:47
1681,商业综合体29,其他,14538.03,13180.01,2021/7/17 9:26
1682,农集贸市场29,购物,16467.8,10627.62,2021/8/27 13:02
1683,超市29,购物,12986.3,13003.43,2020/10/23 14:04
1684,建筑工地29,工作,13546.52,10633.82,2020/7/2 22:07
1685,工厂29,工作,10249.47,13879.5,2022/9/7 15:16
1686,烟酒店29,购物,10655.79,11348.77,2020/7/25 16:52
1687,水果店29,购物,8696.2,15432.56,2020/10/8 16:53
1688,杂货铺29,购物,16402.66,10007.61,2020/3/27 10:24
1689,书店29,文化,12532.21,15594.46,2021/5/17 7:15
1690,药店29,医疗,15122.74,15902.31,2021/10/31 21:31
1691,码头29,交通,11054.61,12892.21,2022/5/3 2:37
1692,交通查验点29,交通,10543.49,14794.7,2020/6/7 16:56
1693,出租车29,交通,8809.06,16277.18,2022/5/25 17:53
1694,公交车29,交通,13599.84,16019.83,2022/6/7 12:44
1695,地铁站29,交通,11758.14,13627.83,2020/4/3 10:50
1696,公交站29,交通,14929.25,12180.35,2021/9/11 12:27
1697,旅游船29,旅游,11006.77,15095.17,2020/1/14 8:07
1698,加油站29,交通,9060.89,9369.85,2021/9/17 0:18
1699,企事业单位29,办公,15818.16,12397.97,2021/1/31 9:22
1700,行政办事大厅29,办公,8951.03,10800.89,2020/11/9 9:13
1701,居民小区29,住宅,10391.1,15061.83,2021/3/27 22:46
1702,医疗机构29,医疗,16004.39,9900.73,2021/6/8 23:32
1703,写字楼29,办公,12457.06,8784.16,2021/4/2 11:26
1704,学校29,教育,10558.43,10225.29,2021/11/12 21:42
1705,医院29,医疗,14442.98,9144.27,2020/3/13 21:36
1706,银行29,银行,13545.49,10079.58,2021/9/26 21:21
1707,教育培训机构29,教育,13783.12,11015.44,2021/6/28 19:28
1708,邮政29,邮政,11284.61,14020.04,2022/2/23 18:02
1709,其他场所29,其他,15000.94,10973.33,2020/12/7 7:56
1710,固定核酸采样点29,医疗,10092.95,13201.96,2022/6/23 3:58
1711,临时核酸采样点29,医疗,10469.26,13082.55,2021/10/24 14:06
1712,宾馆旅店30,住宿,8593.84,8972.52,2021/7/5 16:52
1713,餐厅（馆）30,餐饮,13994.79,11980.71,2020/9/22 17:54
1714,酒店30,住宿,11786.04,9447.55,2020/9/19 22:57
1715,招待所30,住宿,11510.32,14416.79,2022/3/14 1:38
1716,咖啡馆30,餐饮,9226.54,12347.66,2021/6/20 0:15
1717,酒吧30,餐饮,13045.42,15738.23,2021/6/13 15:40
1718,茶座30,餐饮,12866.39,13856.67,2022/8/29 16:27
1719,公共浴室30,洗浴,9134.19,12858.46,2020/2/24 0:36
1720,理发店30,生活,15766.74,11953.1,2021/12/17 19:54
1721,美容店30,生活,11755.85,15024.31,2020/6/19 4:30
1722,影剧院30,娱乐,12059.85,15452.72,2020/3/16 15:59
1723,游艺厅30,娱乐,11491.59,15740.05,2020/8/29 15:50
1724,KTV30,娱乐,8657.02,14987.7,2021/10/11 23:52
1725,音乐厅30,娱乐,10618.56,13492.51,2021/12/12 21:48
1726,网吧30,娱乐,10143.28,12735.57,2021/4/27 10:35
1727,桌游室30,娱乐,8649.53,16108.99,2020/8/24 16:21
1728,棋牌室30,娱乐,9235.87,14148.44,2020/5/13 11:22
1729,体育场馆30,运动,14463.88,14517.32,2022/2/18 17:23
1730,游泳场馆30,运动,9071.24,9220.72,2022/7/7 20:48
1731,健身场馆30,运动,14513.57,11515.07,2021/2/6 11:37
1732,公园30,旅游,15972.6,13620.74,2020/3/18 8:58
1733,旅游景点30,旅游,16074.77,13891.97,2021/7/28 10:08
1734,图书馆30,文化,8587.8,13849.51,2021/1/14 22:50
1735,博物馆30,文化,9453.73,12387.57,2022/1/31 19:58
1736,美术馆30,文化,13574.62,13077.16,2020/10/23 16:23
1737,展览馆30,文化,12942.65,8603.49,2020/2/28 6:00
1738,文化馆30,文化,12548.13,9595.09,2021/8/24 5:57
1739,社区活动中心30,娱乐,15909.07,11476.93,2020/5/26 16:58
1740,商业综合体30,其他,10142.23,10809.52,2022/9/25 6:09
1741,农集贸市场30,购物,12339.55,9459.93,2021/4/1 14:59
1742,超市30,购物,16425.15,8439.41,2022/9/4 13:06
1743,建筑工地30,工作,9496.11,16236.16,2022/3/18 4:21
1744,工厂30,工作,8645.84,13769.43,2022/3/15 10:27
1745,烟酒店30,购物,12481.41,12744.59,2020/12/23 7:28
1746,水果店30,购物,12676.15,9346.01,2020/3/9 13:15
1747,杂货铺30,购物,11995.83,9666.85,2021/7/2 12:44
1748,书店30,文化,14600.71,9692.13,2020/2/18 8:52
1749,药店30,医疗,12757.64,16472.61,2022/3/29 16:30
1750,码头30,交通,9894.34,10003.78,2020/2/9 15:07
1751,交通查验点30,交通,11694.43,14854.87,2020/3/3 6:27
1752,出租车30,交通,10664.07,11328.87,2022/3/18 22:33
1753,公交车30,交通,16351.84,11974.48,2022/9/12 4:47
1754,地铁站30,交通,12770.35,11216.55,2022/8/6 15:13
1755,公交站30,交通,8552.85,14620.66,2020/10/31 12:20
1756,旅游船30,旅游,16329.75,13862.56,2022/8/7 15:56
1757,加油站30,交通,13028.76,11931.91,2022/4/27 2:05
1758,企事业单位30,办公,15838.69,9863.68,2022/4/1 9:30
1759,行政办事大厅30,办公,8979.93,15609.2,2020/6/4 2:14
1760,居民小区30,住宅,8595.3,16281.9,2022/7/10 3:58
1761,医疗机构30,医疗,11362.49,12990.67,2022/5/7 23:14
1762,写字楼30,办公,15084.24,8956.41,2021/11/23 12:10
1763,学校30,教育,15034.27,16394.68,2020/5/11 23:05
1764,医院30,医疗,9226.46,12988.87,2021/8/4 2:17
1765,银行30,银行,10380.8,11125.7,2022/2/22 6:59
1766,教育培训机构30,教育,8883.6,16265.25,2022/6/17 23:29
1767,邮政30,邮政,12129.91,14074.68,2020/9/27 3:14
1768,其他场所30,其他,8544.23,8614.63,2020/8/31 20:27
1769,固定核酸采样点30,医疗,12500.74,8633.33,2021/10/4 11:24
1770,临时核酸采样点30,医疗,8656.48,11143.16,2020/6/2 17:13
1771,宾馆旅店31,住宿,16370.59,12679.17,2021/2/20 21:17
1772,餐厅（馆）31,餐饮,15059.31,11218.79,2020/12/19 19:07
1773,酒店31,住宿,8480.47,8675.63,2022/5/10 19:46
1774,招待所31,住宿,14402.01,14019.68,2020/6/2 12:53
1775,咖啡馆31,餐饮,14437.81,13019.04,2020/6/21 9:09
1776,酒吧31,餐饮,14979.04,16097.15,2020/9/16 10:02
1777,茶座31,餐饮,11812.21,9601.92,2022/6/3 19:23
1778,公共浴室31,洗浴,16245.0,9990.97,2022/1/11 20:43
1779,理发店31,生活,12007.56,12499.29,2020/3/14 20:50
1780,美容店31,生活,8661.73,8722.78,2020/6/4 2:56
1781,影剧院31,娱乐,16231.54,11272.45,2020/1/31 2:50
1782,游艺厅31,娱乐,9767.23,15830.69,2022/7/1 10:54
1783,KTV31,娱乐,15470.78,10821.93,2022/6/19 22:53
1784,音乐厅31,娱乐,13993.61,15345.5,2020/5/15 22:15
1785,网吧31,娱乐,10817.74,13009.18,2020/12/18 10:25
1786,桌游室31,娱乐,12898.61,9246.86,2020/6/22 19:29
1787,棋牌室31,娱乐,16232.49,9353.47,2021/9/18 19:20
1788,体育场馆31,运动,16313.03,9724.76,2022/5/9 15:04
1789,游泳场馆31,运动,16010.51,15398.77,2022/8/26 4:10
1790,健身场馆31,运动,15093.37,9709.53,2020/12/10 10:08
1791,公园31,旅游,14264.72,16382.07,2022/1/23 6:27
1792,旅游景点31,旅游,15657.3,14220.95,2020/8/3 11:23
1793,图书馆31,文化,14217.79,13722.68,2021/1/3 0:05
1794,博物馆31,文化,9566.16,13374.44,2022/7/10 12:16
1795,美术馆31,文化,11638.04,13439.36,2022/3/14 22:02
1796,展览馆31,文化,12406.92,16270.1,2022/9/8 20:19
1797,文化馆31,文化,15439.82,11539.42,2021/5/31 12:33
1798,社区活动中心31,娱乐,14863.17,14377.49,2020/9/14 23:32
1799,商业综合体31,其他,12706.88,9011.9,2022/3/19 19:57
1800,农集贸市场31,购物,8752.23,14016.92,2022/7/5 23:04
1801,超市31,购物,9334.43,9593.94,2022/3/1 9:16
1802,建筑工地31,工作,16493.14,10625.16,2022/8/12 4:13
1803,工厂31,工作,10573.54,12567.27,2020/1/16 4:17
1804,烟酒店31,购物,13757.58,15881.32,2020/9/18 15:32
1805,水果店31,购物,11548.53,14879.2,2022/4/2 14:13
1806,杂货铺31,购物,11993.41,14455.84,2021/6/7 19:29
1807,书店31,文化,12805.91,14469.83,2021/3/6 18:43
1808,药店31,医疗,15347.97,14433.3,2021/9/15 16:37
1809,码头31,交通,12790.77,8724.89,2022/8/27 13:05
1810,交通查验点31,交通,8655.84,15197.02,2021/10/15 23:42
1811,出租车31,交通,12683.86,8461.1,2022/7/2 19:34
1812,公交车31,交通,12943.08,12001.18,2020/9/24 7:44
1813,地铁站31,交通,14020.5,8388.23,2021/12/25 19:14
1814,公交站31,交通,10587.78,11793.39,2022/7/5 23:20
1815,旅游船31,旅游,15999.44,11879.84,2021/1/29 9:20
1816,加油站31,交通,8863.85,12438.35,2020/3/4 7:04
1817,企事业单位31,办公,13277.86,14322.0,2021/5/15 23:45
1818,行政办事大厅31,办公,15482.95,13630.84,2022/9/17 19:32
1819,居民小区31,住宅,13385.66,14346.74,2022/3/11 9:10
1820,医疗机构31,医疗,11486.44,15723.29,2021/12/29 23:48
1821,写字楼31,办公,13430.11,10194.7,2022/2/26 3:30
1822,学校31,教育,8877.27,13631.4,2022/7/23 3:22
1823,医院31,医疗,16349.13,13838.73,2020/3/27 20:58
1824,银行31,银行,13468.71,11318.07,2021/2/15 17:56
1825,教育培训机构31,教育,14159.19,11587.8,2021/6/22 16:31
1826,邮政31,邮政,8864.72,11043.98,2021/1/10 13:50
1827,其他场所31,其他,14381.25,13828.02,2021/4/13 4:18
1828,固定核酸采样点31,医疗,14324.12,15110.22,2021/5/12 0:02
1829,临时核酸采样点31,医疗,8565.46,12595.22,2021/5/14 11:54
1830,宾馆旅店32,住宿,10498.06,14656.14,2021/6/4 23:11
1831,餐厅（馆）32,餐饮,12073.26,10010.72,2022/1/16 3:41
1832,酒店32,住宿,9918.13,15463.02,2021/4/27 8:52
1833,招待所32,住宿,12912.63,13699.91,2021/4/30 14:15
1834,咖啡馆32,餐饮,13249.6,14201.61,2022/5/23 7:40
1835,酒吧32,餐饮,11759.89,11450.14,2022/2/22 3:51
1836,茶座32,餐饮,10012.02,11749.14,2022/6/6 20:12
1837,公共浴室32,洗浴,11339.01,12752.59,2022/4/4 18:59
1838,理发店32,生活,13356.86,13688.85,2022/2/22 11:16
1839,美容店32,生活,10966.8,10559.71,2022/6/17 17:22
1840,影剧院32,娱乐,14579.21,10892.73,2020/2/2 2:10
1841,游艺厅32,娱乐,15209.83,12027.64,2020/7/30 1:09
1842,KTV32,娱乐,14028.3,8475.4,2020/7/15 11:09
1843,音乐厅32,娱乐,10586.63,11950.58,2020/8/6 1:41
1844,网吧32,娱乐,10019.0,10444.89,2020/8/3 21:39
1845,桌游室32,娱乐,12985.85,12831.14,2021/1/16 20:41
1846,棋牌室32,娱乐,8683.85,16113.22,2021/10/22 8:33
1847,体育场馆32,运动,13408.94,10118.87,2022/6/19 1:18
1848,游泳场馆32,运动,13792.82,13017.54,2021/3/25 4:17
1849,健身场馆32,运动,10283.19,9886.03,2022/6/24 12:02
1850,公园32,旅游,14655.52,10189.82,2022/2/20 16:08
1851,旅游景点32,旅游,8928.61,9697.54,2021/5/7 4:53
1852,图书馆32,文化,8557.88,10950.67,2020/11/15 22:41
1853,博物馆32,文化,9349.33,14019.49,2021/4/9 15:09
1854,美术馆32,文化,14722.99,13890.41,2021/3/24 3:01
1855,展览馆32,文化,13708.2,10847.92,2021/10/21 0:39
1856,文化馆32,文化,14373.34,10487.99,2021/11/9 3:44
1857,社区活动中心32,娱乐,13530.32,9427.37,2020/1/22 14:00
1858,商业综合体32,其他,14309.01,15055.83,2020/1/9 21:05
1859,农集贸市场32,购物,8368.86,12765.88,2022/6/6 4:57
1860,超市32,购物,9653.93,9886.06,2021/9/3 12:48
1861,建筑工地32,工作,11904.27,12590.87,2020/7/8 16:15
1862,工厂32,工作,14659.97,8361.5,2021/12/5 15:04
1863,烟酒店32,购物,11635.0,14927.7,2021/8/8 8:23
1864,水果店32,购物,14645.96,8881.67,2021/3/28 17:48
1865,杂货铺32,购物,13355.94,8720.28,2020/2/28 3:01
1866,书店32,文化,12036.22,13842.14,2020/2/28 19:53
1867,药店32,医疗,10257.68,12000.51,2021/7/17 15:44
1868,码头32,交通,15500.9,12842.73,2022/5/4 4:39
1869,交通查验点32,交通,11917.67,14300.94,2020/3/18 12:41
1870,出租车32,交通,10687.55,10637.52,2021/11/25 9:40
1871,公交车32,交通,9691.69,10942.43,2021/5/11 2:33
1872,地铁站32,交通,10121.36,11227.55,2021/3/3 23:06
1873,公交站32,交通,9701.38,9016.27,2021/1/4 20:34
1874,旅游船32,旅游,12938.45,10083.98,2022/6/28 15:04
1875,加油站32,交通,14001.38,9167.36,2020/11/11 1:46
1876,企事业单位32,办公,8704.52,15927.48,2021/11/1 16:38
1877,行政办事大厅32,办公,11846.9,10073.06,2020/11/10 16:45
1878,居民小区32,住宅,14908.46,11426.93,2021/6/29 20:53
1879,医疗机构32,医疗,12420.14,11199.36,2020/9/20 7:39
1880,写字楼32,办公,9358.05,8717.93,2022/8/12 0:50
1881,学校32,教育,13861.46,15903.77,2020/11/26 19:20
1882,医院32,医疗,11942.43,15379.26,2020/12/15 12:24
1883,银行32,银行,9238.66,14541.78,2022/4/2 17:45
1884,教育培训机构32,教育,9913.49,13792.89,2020/11/14 11:59
1885,邮政32,邮政,9875.38,10771.13,2020/6/20 6:21
1886,其他场所32,其他,9675.75,9950.58,2020/11/10 9:15
1887,固定核酸采样点32,医疗,11446.83,9585.92,2020/12/29 10:27
1888,临时核酸采样点32,医疗,11112.06,14207.72,2022/5/6 8:54
1889,宾馆旅店33,住宿,9588.99,9899.71,2022/2/28 23:00
1890,餐厅（馆）33,餐饮,12209.53,14122.41,2022/4/17 12:14
1891,酒店33,住宿,10804.41,13934.47,2020/2/10 23:38
1892,招待所33,住宿,15238.0,9705.44,2021/10/10 13:24
1893,咖啡馆33,餐饮,10935.77,10659.85,2021/5/23 6:18
1894,酒吧33,餐饮,15920.73,12294.24,2020/4/5 4:40
1895,茶座33,餐饮,13315.38,14814.45,2022/9/19 9:41
1896,公共浴室33,洗浴,16124.26,16251.35,2022/1/10 1:26
1897,理发店33,生活,14036.68,8728.54,2020/8/29 2:05
1898,美容店33,生活,12982.31,11775.54,2021/6/23 1:52
1899,影剧院33,娱乐,14231.02,11104.94,2021/1/19 6:38
1900,游艺厅33,娱乐,9055.75,11351.11,2022/2/24 15:57
1901,KTV33,娱乐,15320.7,9952.57,2021/10/9 20:50
1902,音乐厅33,娱乐,8668.27,15498.58,2021/3/3 7:01
1903,网吧33,娱乐,12306.65,12354.34,2021/2/8 1:03
1904,桌游室33,娱乐,16495.03,8527.14,2022/4/1 13:50
1905,棋牌室33,娱乐,10336.59,9388.8,2021/10/6 0:30
1906,体育场馆33,运动,15768.71,11827.23,2021/10/20 20:17
1907,游泳场馆33,运动,10337.17,15162.38,2021/8/28 17:12
1908,健身场馆33,运动,11455.41,12378.51,2021/7/12 2:16
1909,公园33,旅游,9330.9,14946.55,2022/6/1 12:53
1910,旅游景点33,旅游,13889.77,9986.63,2022/8/4 20:09
1911,图书馆33,文化,14196.26,9901.71,2022/5/9 18:41
1912,博物馆33,文化,11546.59,13149.14,2022/1/5 7:55
1913,美术馆33,文化,12617.08,13757.18,2020/8/18 10:18
1914,展览馆33,文化,16263.64,11088.74,2021/9/7 20:16
1915,文化馆33,文化,10004.24,13704.15,2020/3/4 12:47
1916,社区活动中心33,娱乐,13617.68,8579.47,2021/4/21 19:11
1917,商业综合体33,其他,15010.95,15745.79,2021/4/20 1:51
1918,农集贸市场33,购物,11793.46,8478.82,2021/9/18 20:49
1919,超市33,购物,13149.74,11536.61,2022/4/11 22:26
1920,建筑工地33,工作,9422.74,16366.49,2021/8/5 17:19
1921,工厂33,工作,10807.25,15480.07,2021/5/20 17:28
1922,烟酒店33,购物,14608.15,13327.77,2021/9/16 19:20
1923,水果店33,购物,13940.03,13191.65,2022/3/16 17:43
1924,杂货铺33,购物,13033.76,16107.18,2020/8/25 19:50
1925,书店33,文化,11522.46,14921.33,2020/1/26 1:51
1926,药店33,医疗,13302.33,11745.43,2021/12/1 6:52
1927,码头33,交通,11405.03,10217.67,2021/10/12 3:18
1928,交通查验点33,交通,14426.1,12250.33,2020/2/16 23:16
1929,出租车33,交通,15278.87,13352.6,2020/4/9 0:54
1930,公交车33,交通,11386.02,12339.69,2020/5/23 7:31
1931,地铁站33,交通,8930.12,16163.79,2022/9/23 18:13
1932,公交站33,交通,10011.37,10231.8,2020/6/29 0:44
1933,旅游船33,旅游,13404.75,9309.02,2020/1/12 0:51
1934,加油站33,交通,16319.5,8996.6,2020/11/22 2:32
1935,企事业单位33,办公,8392.55,14914.32,2022/8/28 15:46
1936,行政办事大厅33,办公,16392.85,15818.13,2022/5/8 6:34
1937,居民小区33,住宅,13875.86,10435.2,2020/3/4 6:53
1938,医疗机构33,医疗,13807.92,9656.29,2021/1/28 23:22
1939,写字楼33,办公,15026.69,8637.91,2021/1/5 2:43
1940,学校33,教育,14368.25,12833.57,2021/8/6 8:15
1941,医院33,医疗,12323.05,14594.88,2022/4/16 18:19
1942,银行33,银行,12931.09,12909.82,2021/8/30 20:13
1943,教育培训机构33,教育,16342.83,14576.4,2021/7/15 3:09
1944,邮政33,邮政,14705.03,12995.55,2020/5/25 5:26
1945,其他场所33,其他,12481.18,15207.66,2021/6/18 22:57
1946,固定核酸采样点33,医疗,11333.03,9841.99,2021/3/30 14:11
1947,临时核酸采样点33,医疗,12524.84,14748.19,2022/2/26 20:49
1948,宾馆旅店34,住宿,13413.16,10783.43,2020/5/23 6:08
1949,餐厅（馆）34,餐饮,10504.18,10437.86,2021/9/23 20:45
1950,酒店34,住宿,14946.63,15194.91,2022/9/23 8:32
1951,招待所34,住宿,12731.49,9341.4,2020/4/5 13:55
1952,咖啡馆34,餐饮,11740.28,10415.82,2021/9/2 13:10
1953,酒吧34,餐饮,12421.33,12160.65,2020/3/18 11:51
1954,茶座34,餐饮,10378.17,9677.62,2021/3/11 6:53
1955,公共浴室34,洗浴,9526.41,14871.58,2022/7/24 0:14
1956,理发店34,生活,15314.41,14911.12,2021/5/20 13:19
1957,美容店34,生活,15459.78,9880.16,2021/2/16 22:44
1958,影剧院34,娱乐,16276.89,9396.5,2020/6/6 9:06
1959,游艺厅34,娱乐,8861.88,11179.12,2022/6/7 12:55
1960,KTV34,娱乐,8359.07,13906.61,2021/5/11 10:43
1961,音乐厅34,娱乐,14358.25,15924.85,2022/3/26 17:50
1962,网吧34,娱乐,14014.44,13831.65,2020/9/5 21:35
1963,桌游室34,娱乐,13741.27,12491.26,2022/4/30 8:46
1964,棋牌室34,娱乐,13005.85,15060.82,2022/1/31 3:57
1965,体育场馆34,运动,12296.96,8545.01,2021/4/11 20:53
1966,游泳场馆34,运动,14399.32,15734.07,2022/9/1 11:53
1967,健身场馆34,运动,14535.14,13973.83,2021/6/11 8:52
1968,公园34,旅游,9579.49,9014.39,2021/2/28 8:49
1969,旅游景点34,旅游,16068.78,13337.4,2021/11/27 2:55
1970,图书馆34,文化,11851.33,11818.9,2021/6/11 9:53
1971,博物馆34,文化,14476.17,13447.53,2020/1/13 8:21
1972,美术馆34,文化,15330.36,10534.26,2020/10/27 23:08
1973,展览馆34,文化,11416.53,9222.01,2020/5/11 7:03
1974,文化馆34,文化,9410.88,10179.39,2021/10/2 15:25
1975,社区活动中心34,娱乐,12907.7,14543.96,2021/7/5 10:30
1976,商业综合体34,其他,15989.47,8766.29,2020/6/4 9:18
1977,农集贸市场34,购物,12261.6,13496.03,2022/9/21 0:41
1978,超市34,购物,12708.37,14046.84,2020/12/22 4:03
1979,建筑工地34,工作,15561.05,15376.25,2022/3/30 15:16
1980,工厂34,工作,15020.88,9971.3,2021/10/24 21:45
1981,烟酒店34,购物,8598.67,15889.91,2020/12/4 18:18
1982,水果店34,购物,13268.45,10421.51,2022/5/9 13:09
1983,杂货铺34,购物,10736.46,11249.3,2022/8/10 15:22
1984,书店34,文化,9046.6,13819.46,2021/6/20 4:37
1985,药店34,医疗,12731.7,10200.59,2021/3/21 20:15
1986,码头34,交通,14124.28,8399.26,2021/3/30 18:27
1987,交通查验点34,交通,13262.85,15484.77,2021/3/13 8:31
1988,出租车34,交通,15768.92,8818.1,2022/8/30 20:53
1989,公交车34,交通,12326.12,13476.9,2022/2/9 22:15
1990,地铁站34,交通,12166.71,9019.28,2021/1/31 23:08
1991,公交站34,交通,9161.24,12785.62,2020/5/21 2:26
1992,旅游船34,旅游,11765.29,15397.95,2021/10/11 13:19
1993,加油站34,交通,13652.26,11632.08,2020/10/26 2:45
1994,企事业单位34,办公,14653.53,8507.56,2021/4/23 4:34
1995,行政办事大厅34,办公,8836.85,12215.36,2020/4/13 23:57
1996,居民小区34,住宅,12430.53,9582.7,2021/11/16 9:22
1997,医疗机构34,医疗,16094.9,14858.45,2020/11/10 3:25
1998,写字楼34,办公,12453.51,14541.34,2020/6/14 19:11
1999,学校34,教育,9124.95,16416.91,2020/3/25 12:45
2000,医院34,医疗,12891.62,8417.07,2022/5/8 15:05
2001,银行34,银行,11654.16,15019.25,2020/8/3 13:41
2002,教育培训机构34,教育,11900.55,14409.47,2021/10/7 16:57
2003,邮政34,邮政,14965.45,8946.14,2021/9/4 17:51
2004,其他场所34,其他,14019.85,11528.15,2020/5/5 10:00
2005,固定核酸采样点34,医疗,13512.48,12092.58,2021/9/15 15:42
2006,临时核酸采样点34,医疗,15232.74,13243.58,2021/12/16 21:44
2007,宾馆旅店35,住宿,10681.1,12695.02,2021/2/9 15:36
2008,餐厅（馆）35,餐饮,15365.53,14795.25,2020/2/2 18:11
2009,酒店35,住宿,11792.9,15942.59,2021/2/17 12:25
2010,招待所35,住宿,10741.33,15995.29,2020/3/29 7:35
2011,咖啡馆35,餐饮,15334.52,11579.49,2021/4/16 12:53
2012,酒吧35,餐饮,11690.09,10553.1,2020/3/27 19:33
2013,茶座35,餐饮,15433.48,11192.68,2021/11/6 3:30
2014,公共浴室35,洗浴,9304.75,14284.16,2021/5/18 23:20
2015,理发店35,生活,14338.87,8516.86,2020/9/7 14:15
2016,美容店35,生活,13470.63,11003.43,2021/7/11 13:00
2017,影剧院35,娱乐,13103.01,11525.96,2020/9/30 22:28
2018,游艺厅35,娱乐,9132.53,14791.65,2021/4/13 14:52
2019,KTV35,娱乐,15897.23,11868.01,2022/5/10 18:45
2020,音乐厅35,娱乐,13952.02,9259.96,2021/2/1 10:44
2021,网吧35,娱乐,12082.85,11887.8,2020/7/8 16:00
2022,桌游室35,娱乐,15044.2,15475.96,2022/4/16 8:51
2023,棋牌室35,娱乐,16295.71,11469.06,2020/10/12 10:05
2024,体育场馆35,运动,12771.38,12501.86,2022/8/25 5:18
2025,游泳场馆35,运动,12490.05,13815.56,2022/7/15 2:04
2026,健身场馆35,运动,10408.15,15182.73,2022/8/3 7:27
2027,公园35,旅游,8525.31,13527.9,2021/2/13 10:00
2028,旅游景点35,旅游,10580.04,12760.47,2021/7/13 18:43
2029,图书馆35,文化,10566.61,13870.46,2020/2/10 22:57
2030,博物馆35,文化,16215.45,11826.64,2021/2/13 12:11
2031,美术馆35,文化,5642.54,19288.72,2022/8/7 10:55
2032,展览馆35,文化,3061.27,12673.76,2021/9/18 8:50
2033,文化馆35,文化,2366.71,19500.74,2020/4/7 23:42
2034,社区活动中心35,娱乐,4931.75,2868.68,2020/9/13 5:48
2035,商业综合体35,其他,1739.61,7705.4,2020/7/21 5:47
2036,农集贸市场35,购物,3642.85,4586.14,2021/3/4 4:41
2037,超市35,购物,891.33,1059.99,2021/3/27 17:44
2038,建筑工地35,工作,7914.99,14517.92,2020/10/30 14:36
2039,工厂35,工作,4657.09,2061.97,2022/5/23 7:22
2040,烟酒店35,购物,7436.48,4886.11,2020/2/28 19:44
2041,水果店35,购物,3674.32,7354.77,2020/6/8 23:22
2042,杂货铺35,购物,3050.53,14266.11,2021/3/3 3:44
2043,书店35,文化,5458.77,13712.64,2021/4/11 7:58
2044,药店35,医疗,305.59,17502.78,2021/9/29 3:10
2045,码头35,交通,6550.0,16282.56,2021/4/27 6:09
2046,交通查验点35,交通,5802.99,12297.64,2020/4/30 22:01
2047,出租车35,交通,4654.27,19161.32,2021/4/22 9:23
2048,公交车35,交通,1063.82,5045.39,2022/7/3 6:44
2049,地铁站35,交通,1500.06,3385.99,2020/8/24 4:00
2050,公交站35,交通,4323.99,3497.84,2022/2/11 13:12
2051,旅游船35,旅游,7659.46,2415.78,2021/4/1 3:41
2052,加油站35,交通,7104.4,8833.27,2022/4/8 13:32
2053,企事业单位35,办公,4225.5,183.54,2021/8/28 9:14
2054,行政办事大厅35,办公,340.08,4709.53,2022/3/7 22:18
2055,居民小区35,住宅,2023.73,11794.9,2020/4/10 13:07
2056,医疗机构35,医疗,6340.38,5878.84,2021/6/30 14:50
2057,写字楼35,办公,7123.1,11953.34,2020/4/26 17:19
2058,学校35,教育,1538.93,13942.52,2022/7/12 17:23
2059,医院35,医疗,4099.39,1189.06,2022/5/21 12:51
2060,银行35,银行,1180.53,12823.75,2021/12/30 6:34
2061,教育培训机构35,教育,3791.4,4970.11,2021/6/9 18:54
2062,邮政35,邮政,3028.73,1536.4,2021/10/15 1:21
2063,其他场所35,其他,3977.95,5773.59,2022/5/31 8:03
2064,固定核酸采样点35,医疗,6966.04,6828.22,2020/6/3 3:05
2065,临时核酸采样点35,医疗,5741.1,13195.24,2021/5/18 17:44
2066,宾馆旅店36,住宿,3795.88,3276.36,2021/4/12 7:16
2067,餐厅（馆）36,餐饮,4918.46,2175.47,2021/8/27 9:17
2068,酒店36,住宿,3992.88,13413.41,2020/7/1 6:45
2069,招待所36,住宿,5385.07,14419.97,2021/9/17 15:39
2070,咖啡馆36,餐饮,3885.87,5462.13,2021/11/19 23:02
2071,酒吧36,餐饮,2792.81,3093.02,2021/2/8 20:40
2072,茶座36,餐饮,5945.01,11256.93,2020/1/17 17:14
2073,公共浴室36,洗浴,6382.7,5861.67,2021/4/1 13:53
2074,理发店36,生活,3182.47,11930.15,2021/5/10 5:00
2075,美容店36,生活,1573.05,16368.81,2020/3/28 20:29
2076,影剧院36,娱乐,6763.21,3941.54,2021/3/15 7:09
2077,游艺厅36,娱乐,263.89,9213.35,2020/6/8 13:04
2078,KTV36,娱乐,5960.07,3028.71,2020/9/27 11:39
2079,音乐厅36,娱乐,2235.66,18515.64,2021/8/22 18:14
2080,网吧36,娱乐,2174.8,8656.93,2022/4/25 12:39
2081,桌游室36,娱乐,2057.44,15146.15,2020/7/31 19:18
2082,棋牌室36,娱乐,1984.35,16546.34,2022/7/27 22:21
2083,体育场馆36,运动,2657.86,12695.67,2020/9/10 7:17
2084,游泳场馆36,运动,6558.93,11854.59,2020/1/12 1:24
2085,健身场馆36,运动,7148.95,17265.07,2022/4/16 18:26
2086,公园36,旅游,3486.14,593.26,2021/6/28 8:32
2087,旅游景点36,旅游,4330.9,1152.71,2021/11/1 13:57
2088,图书馆36,文化,2522.77,1855.88,2021/11/24 9:43
