序号,次密接者ID,次密接日期,次密接场所ID,密接者ID
590,151,2022-11-02 17:50:32,848,82533
591,74861,2022-11-02 17:35:32,848,82533
592,62039,2022-11-02 17:07:32,848,82533
593,18155,2022-11-02 17:21:32,848,82533
594,16311,2022-11-02 16:56:32,848,82533
595,7000,2022-11-19 14:33:25,2608,57784
596,28311,2022-11-19 14:04:25,2608,57784
597,48959,2022-11-19 13:56:25,2608,57784
598,46928,2022-11-19 13:49:25,2608,57784
599,1112,2022-11-19 13:54:25,2608,57784
600,18565,2022-11-19 13:54:25,2608,57784
601,53192,2022-11-19 14:33:25,2608,57784
602,73054,2022-11-01 10:14:08,2099,38654
603,67041,2022-11-01 10:33:08,2099,38654
604,60732,2022-11-01 10:19:08,2099,38654
605,43008,2022-11-01 10:08:08,2099,38654
606,52277,2022-11-01 10:51:08,2099,38654
607,10126,2022-11-01 10:50:08,2099,38654
608,91159,2022-11-19 08:35:18,1552,59140
609,10865,2022-11-19 09:20:18,1552,59140
610,6719,2022-11-19 08:52:18,1552,59140
611,40434,2022-11-19 09:18:18,1552,59140
612,43464,2022-11-19 08:24:18,1552,59140
613,81481,2022-11-19 08:57:18,1552,59140
614,36481,2022-11-19 08:34:18,1552,59140
615,84491,2022-11-19 08:42:18,1552,59140
616,66704,2022-11-19 08:45:18,1552,59140
617,3886,2022-11-19 22:21:04,409,65895
618,27612,2022-11-19 22:18:04,409,65895
619,1230,2022-11-19 22:02:04,409,65895
620,63842,2022-11-19 22:07:04,409,65895
621,94665,2022-11-19 22:21:04,409,65895
622,16878,2022-11-19 22:20:04,409,65895
623,80426,2022-11-19 22:10:04,409,65895
624,95041,2022-11-19 22:11:04,409,65895
625,98602,2022-11-19 08:58:39,1386,75053
626,91843,2022-11-19 08:37:39,1386,75053
627,44336,2022-11-19 09:16:39,1386,75053
628,18585,2022-11-19 09:05:39,1386,75053
629,82945,2022-11-19 09:10:39,1386,75053
630,98734,2022-11-19 09:23:39,1386,75053
631,74469,2022-11-19 08:30:39,1386,75053
632,42001,2022-11-02 14:31:52,2549,78702
633,53948,2022-11-02 14:01:52,2549,78702
634,23969,2022-11-02 14:38:52,2549,78702
635,4252,2022-11-02 14:50:52,2549,78702
636,16118,2022-11-02 14:41:52,2549,78702
637,6891,2022-11-02 14:18:52,2549,78702
638,71623,2022-11-03 11:52:08,1057,78314
639,62444,2022-11-03 12:17:08,1057,78314
640,90687,2022-11-03 11:34:08,1057,78314
641,64726,2022-11-03 11:45:08,1057,78314
642,1350,2022-11-03 12:03:08,1057,78314
643,98748,2022-11-03 11:44:08,1057,78314
644,92532,2022-11-03 12:04:08,1057,78314
645,92517,2022-11-03 11:54:08,1057,78314
646,60093,2022-11-03 11:29:08,1057,78314
647,78447,2022-11-19 23:31:25,766,74897
648,45889,2022-11-20 00:02:25,766,74897
649,15670,2022-11-20 00:00:25,766,74897
650,6816,2022-11-20 00:03:25,766,74897
651,40224,2022-11-19 23:44:25,766,74897
652,13388,2022-11-20 00:08:25,766,74897
653,20560,2022-11-19 23:32:25,766,74897
654,83291,2022-11-19 23:58:25,766,74897
655,17718,2022-11-03 01:00:02,552,21875
656,28099,2022-11-03 01:33:02,552,21875
657,19360,2022-11-03 01:18:02,552,21875
658,85856,2022-11-03 01:03:02,552,21875
659,6824,2022-11-03 00:50:02,552,21875
660,17452,2022-11-03 00:46:02,552,21875
661,6665,2022-11-03 01:05:02,552,21875
662,59224,2022-11-03 00:41:02,552,21875
663,82208,2022-11-03 01:06:02,552,21875
664,59432,2022-11-09 05:53:02,1787,91298
665,22931,2022-11-09 05:43:02,1787,91298
666,23928,2022-11-09 05:44:02,1787,91298
667,32652,2022-11-09 05:00:02,1787,91298
668,53652,2022-11-09 05:08:02,1787,91298
669,20846,2022-11-09 05:11:02,1787,91298
670,88271,2022-11-09 07:14:20,2277,12315
671,39933,2022-11-09 07:20:20,2277,12315
672,12767,2022-11-09 06:58:20,2277,12315
673,95592,2022-11-09 07:32:20,2277,12315
674,71321,2022-11-09 07:43:20,2277,12315
675,10740,2022-11-09 07:26:20,2277,12315
676,79048,2022-11-09 07:03:20,2277,12315
677,76020,2022-11-09 07:34:20,2277,12315
678,59049,2022-11-21 10:06:19,1797,53116
679,304,2022-11-21 10:14:19,1797,53116
680,86506,2022-11-21 09:40:19,1797,53116
681,96999,2022-11-21 09:21:19,1797,53116
682,74597,2022-11-21 10:18:19,1797,53116
683,41612,2022-11-21 09:25:19,1797,53116
684,75512,2022-11-21 09:33:19,1797,53116
685,47341,2022-11-21 10:08:19,1797,53116
686,95229,2022-11-04 01:43:17,1900,15722
687,13080,2022-11-04 01:16:17,1900,15722
688,33772,2022-11-04 01:55:17,1900,15722
689,69257,2022-11-04 01:24:17,1900,15722
690,80590,2022-11-04 01:59:17,1900,15722
691,93176,2022-11-04 02:02:17,1900,15722
692,7113,2022-11-04 01:25:17,1900,15722
693,93926,2022-11-19 08:27:23,2719,10542
694,86788,2022-11-19 08:58:23,2719,10542
695,2253,2022-11-19 08:57:23,2719,10542
696,92073,2022-11-19 08:51:23,2719,10542
697,42130,2022-11-19 08:57:23,2719,10542
698,11413,2022-11-19 08:38:23,2719,10542
699,43041,2022-11-19 08:55:23,2719,10542
700,10952,2022-11-19 09:11:23,2719,10542
701,129,2022-11-03 05:58:08,1566,67997
702,11900,2022-11-03 06:22:08,1566,67997
703,15032,2022-11-03 05:29:08,1566,67997
704,82205,2022-11-03 05:40:08,1566,67997
705,7945,2022-11-03 05:48:08,1566,67997
706,69619,2022-11-03 05:33:08,1566,67997
707,45375,2022-11-03 06:10:08,1566,67997
708,60534,2022-11-01 22:54:08,1253,43445
709,8946,2022-11-01 23:02:08,1253,43445
710,44945,2022-11-01 23:15:08,1253,43445
711,88189,2022-11-01 22:57:08,1253,43445
712,98830,2022-11-01 23:29:08,1253,43445
713,31514,2022-11-01 23:23:08,1253,43445
714,53777,2022-11-01 23:05:08,1253,43445
715,32855,2022-11-19 07:35:28,2529,35278
716,95284,2022-11-19 07:19:28,2529,35278
717,55652,2022-11-19 07:50:28,2529,35278
718,87843,2022-11-19 08:15:28,2529,35278
719,5273,2022-11-19 07:55:28,2529,35278
720,58941,2022-11-19 07:39:28,2529,35278
721,8760,2022-11-19 07:38:28,2529,35278
722,32569,2022-11-19 07:23:28,2529,35278
723,94378,2022-11-09 14:11:28,2611,37406
724,9049,2022-11-09 14:52:28,2611,37406
725,15404,2022-11-09 14:20:28,2611,37406
726,67497,2022-11-09 14:28:28,2611,37406
727,65135,2022-11-09 13:59:28,2611,37406
728,39393,2022-11-09 14:06:28,2611,37406
729,24656,2022-11-09 14:56:28,2611,37406
730,7254,2022-11-09 14:56:28,2611,37406
731,29437,2022-11-10 06:17:56,2234,94491
732,80632,2022-11-10 06:05:56,2234,94491
733,65256,2022-11-10 05:41:56,2234,94491
734,96444,2022-11-10 05:54:56,2234,94491
735,38024,2022-11-10 05:54:56,2234,94491
736,63258,2022-11-10 06:10:56,2234,94491
737,64644,2022-11-10 06:16:56,2234,94491
738,72711,2022-11-10 05:52:56,2234,94491
739,62497,2022-11-10 05:50:56,2234,94491
740,49271,2022-11-09 06:03:29,2684,70321
741,50915,2022-11-09 06:30:29,2684,70321
742,69124,2022-11-09 06:16:29,2684,70321
743,72410,2022-11-09 06:06:29,2684,70321
744,63130,2022-11-09 06:22:29,2684,70321
745,21972,2022-11-09 06:03:29,2684,70321
746,88350,2022-11-09 05:49:29,2684,70321
747,96789,2022-11-09 06:02:29,2684,70321
748,38935,2022-11-09 06:19:29,2684,70321
749,38991,2022-11-08 06:19:03,1497,34090
750,98610,2022-11-08 06:01:03,1497,34090
751,89128,2022-11-08 06:09:03,1497,34090
752,20681,2022-11-08 06:00:03,1497,34090
753,7925,2022-11-08 06:09:03,1497,34090
754,62346,2022-11-08 06:11:03,1497,34090
755,18332,2022-11-08 12:54:56,2056,85302
756,75277,2022-11-08 13:05:56,2056,85302
757,94179,2022-11-08 12:38:56,2056,85302
758,1898,2022-11-08 13:03:56,2056,85302
759,19089,2022-11-08 12:43:56,2056,85302
760,14449,2022-11-08 12:25:56,2056,85302
761,16720,2022-11-20 13:19:04,1212,203
762,85584,2022-11-20 12:31:04,1212,203
763,89934,2022-11-20 13:16:04,1212,203
764,44637,2022-11-20 12:54:04,1212,203
765,69275,2022-11-20 12:33:04,1212,203
766,6290,2022-11-20 13:14:04,1212,203
767,70121,2022-11-20 12:27:04,1212,203
768,48301,2022-11-20 13:14:04,1212,203
769,66958,2022-11-18 22:46:28,2353,41574
770,29422,2022-11-18 22:19:28,2353,41574
771,61311,2022-11-18 22:37:28,2353,41574
772,79657,2022-11-18 22:50:28,2353,41574
773,79694,2022-11-18 22:25:28,2353,41574
774,24209,2022-11-18 22:14:28,2353,41574
775,3037,2022-11-18 22:04:28,2353,41574
776,21906,2022-11-18 22:02:28,2353,41574
777,25613,2022-11-19 08:41:25,2560,86957
778,24654,2022-11-19 07:46:25,2560,86957
779,30687,2022-11-19 08:15:25,2560,86957
780,91794,2022-11-19 08:00:25,2560,86957
781,93696,2022-11-19 08:08:25,2560,86957
782,69844,2022-11-19 07:52:25,2560,86957
783,43305,2022-11-18 05:41:28,2794,10804
784,23976,2022-11-18 05:45:28,2794,10804
785,48680,2022-11-18 05:00:28,2794,10804
786,6162,2022-11-18 05:16:28,2794,10804
787,50386,2022-11-18 05:39:28,2794,10804
788,12903,2022-11-18 05:20:28,2794,10804
789,18015,2022-11-19 09:17:23,1551,17884
790,56689,2022-11-19 09:44:23,1551,17884
791,74283,2022-11-19 09:54:23,1551,17884
792,32379,2022-11-19 09:54:23,1551,17884
793,53960,2022-11-19 09:32:23,1551,17884
794,74950,2022-11-19 09:16:23,1551,17884
795,86641,2022-11-19 09:12:23,1551,17884
796,14424,2022-11-19 09:09:23,1551,17884
797,13603,2022-11-21 02:26:57,2330,46588
798,83392,2022-11-21 03:02:57,2330,46588
799,21064,2022-11-21 02:55:57,2330,46588
800,18523,2022-11-21 02:39:57,2330,46588
801,14265,2022-11-21 02:42:57,2330,46588
802,96357,2022-11-21 02:17:57,2330,46588
803,32137,2022-11-02 03:56:52,1645,29798
804,32087,2022-11-02 04:11:52,1645,29798
805,6222,2022-11-02 03:46:52,1645,29798
806,89932,2022-11-02 03:55:52,1645,29798
807,66214,2022-11-02 04:37:52,1645,29798
808,79949,2022-11-02 03:50:52,1645,29798
809,48383,2022-11-02 04:22:52,1645,29798
810,53128,2022-11-02 04:43:52,1645,29798
811,50242,2022-11-08 22:58:29,373,1733
812,23551,2022-11-08 22:11:29,373,1733
813,33396,2022-11-08 22:41:29,373,1733
814,42639,2022-11-08 22:43:29,373,1733
815,19830,2022-11-08 22:29:29,373,1733
816,60196,2022-11-08 22:40:29,373,1733
817,87417,2022-11-08 22:08:29,373,1733
818,94254,2022-11-08 22:11:29,373,1733
819,71612,2022-11-09 16:00:43,1661,6226
820,28930,2022-11-09 16:34:43,1661,6226
821,90200,2022-11-09 16:31:43,1661,6226
822,3102,2022-11-09 15:43:43,1661,6226
823,1736,2022-11-09 16:01:43,1661,6226
824,58887,2022-11-09 15:44:43,1661,6226
825,87908,2022-11-09 16:19:43,1661,6226
826,69498,2022-11-19 00:17:28,363,7838
827,33745,2022-11-19 00:08:28,363,7838
828,99193,2022-11-19 00:11:28,363,7838
829,11068,2022-11-18 23:36:28,363,7838
830,747,2022-11-18 23:33:28,363,7838
831,54772,2022-11-19 00:02:28,363,7838
832,53340,2022-11-19 00:02:28,363,7838
833,83837,2022-11-02 22:42:52,2129,5625
834,40170,2022-11-02 22:58:52,2129,5625
835,95712,2022-11-02 23:17:52,2129,5625
836,24043,2022-11-02 22:20:52,2129,5625
837,85443,2022-11-02 22:19:52,2129,5625
838,96405,2022-11-02 22:51:52,2129,5625
839,13543,2022-11-08 10:14:56,1444,62835
840,99746,2022-11-08 10:35:56,1444,62835
841,53208,2022-11-08 10:28:56,1444,62835
842,62720,2022-11-08 10:35:56,1444,62835
843,72382,2022-11-08 10:49:56,1444,62835
844,48957,2022-11-08 10:16:56,1444,62835
845,65143,2022-11-08 10:36:56,1444,62835
846,12341,2022-11-08 10:55:56,1444,62835
847,84049,2022-11-19 16:00:39,2345,69384
848,7558,2022-11-19 16:20:39,2345,69384
849,4038,2022-11-19 15:47:39,2345,69384
850,64767,2022-11-19 16:08:39,2345,69384
851,83673,2022-11-19 16:25:39,2345,69384
852,47375,2022-11-19 15:58:39,2345,69384
853,84445,2022-11-19 15:46:39,2345,69384
854,24289,2022-11-19 16:31:39,2345,69384
855,24020,2022-11-19 15:51:39,2345,69384
856,79178,2022-11-18 06:15:39,532,2954
857,70360,2022-11-18 06:21:39,532,2954
858,97213,2022-11-18 06:09:39,532,2954
859,58197,2022-11-18 06:51:39,532,2954
860,21943,2022-11-18 06:35:39,532,2954
861,61144,2022-11-18 06:20:39,532,2954
862,2945,2022-11-18 06:44:39,532,2954
863,61906,2022-11-18 06:38:39,532,2954
864,15175,2022-11-18 07:05:39,532,2954
865,62302,2022-11-09 17:52:57,1810,56301
866,56411,2022-11-09 18:16:57,1810,56301
867,60100,2022-11-09 18:18:57,1810,56301
868,40913,2022-11-09 18:10:57,1810,56301
869,49949,2022-11-09 18:07:57,1810,56301
870,63797,2022-11-09 18:00:57,1810,56301
871,40131,2022-11-09 15:47:56,156,28740
872,80888,2022-11-09 15:33:56,156,28740
873,61793,2022-11-09 15:15:56,156,28740
874,64073,2022-11-09 15:09:56,156,28740
875,18815,2022-11-09 15:51:56,156,28740
876,20385,2022-11-09 15:46:56,156,28740
877,86750,2022-11-09 15:16:56,156,28740
878,94932,2022-11-09 15:47:56,156,28740
879,24759,2022-11-08 13:08:02,1473,42894
880,79624,2022-11-08 12:23:02,1473,42894
881,38103,2022-11-08 12:24:02,1473,42894
882,21301,2022-11-08 13:01:02,1473,42894
883,61856,2022-11-08 12:33:02,1473,42894
884,80588,2022-11-08 12:37:02,1473,42894
885,80135,2022-11-08 12:21:02,1473,42894
886,89179,2022-11-18 10:35:57,114,67380
887,618,2022-11-18 10:41:57,114,67380
888,19727,2022-11-18 10:02:57,114,67380
889,2306,2022-11-18 10:24:57,114,67380
890,60596,2022-11-18 10:20:57,114,67380
891,71983,2022-11-18 10:22:57,114,67380
892,67378,2022-11-18 10:36:57,114,67380
893,10180,2022-11-09 12:24:29,2197,9167
894,31771,2022-11-09 12:51:29,2197,9167
895,10526,2022-11-09 12:21:29,2197,9167
896,93159,2022-11-09 12:42:29,2197,9167
897,37384,2022-11-09 12:20:29,2197,9167
898,64101,2022-11-09 12:26:29,2197,9167
899,95048,2022-11-09 12:13:29,2197,9167
900,86202,2022-11-09 12:40:29,2197,9167
901,53219,2022-11-09 13:05:29,2197,9167
902,67511,2022-11-01 06:03:08,1287,7504
903,44353,2022-11-01 06:15:08,1287,7504
904,76178,2022-11-01 06:03:08,1287,7504
905,51919,2022-11-01 05:58:08,1287,7504
906,35190,2022-11-01 06:21:08,1287,7504
907,85025,2022-11-01 05:53:08,1287,7504
908,31823,2022-11-01 06:04:08,1287,7504
909,15909,2022-11-01 05:57:08,1287,7504
910,96791,2022-11-02 01:21:08,1887,83277
911,20050,2022-11-02 01:04:08,1887,83277
912,91961,2022-11-02 01:43:08,1887,83277
913,45677,2022-11-02 01:37:08,1887,83277
914,49741,2022-11-02 00:57:08,1887,83277
915,7473,2022-11-02 01:29:08,1887,83277
916,72672,2022-11-03 10:33:08,380,58764
917,51177,2022-11-03 10:56:08,380,58764
918,29709,2022-11-03 10:49:08,380,58764
919,45429,2022-11-03 10:17:08,380,58764
920,50182,2022-11-03 10:35:08,380,58764
921,54022,2022-11-03 11:01:08,380,58764
922,96868,2022-11-03 11:16:08,380,58764
923,52200,2022-11-03 10:59:08,380,58764
924,72362,2022-11-03 11:03:08,380,58764
925,38055,2022-11-09 20:13:51,391,62489
926,32080,2022-11-09 20:05:51,391,62489
927,64757,2022-11-09 19:41:51,391,62489
928,6981,2022-11-09 20:11:51,391,62489
929,62140,2022-11-09 20:12:51,391,62489
930,87812,2022-11-09 20:04:51,391,62489
931,9987,2022-11-09 19:57:51,391,62489
932,95687,2022-11-19 02:11:18,2177,98691
933,34861,2022-11-19 01:46:18,2177,98691
934,85652,2022-11-19 01:52:18,2177,98691
935,1098,2022-11-19 01:32:18,2177,98691
936,85650,2022-11-19 02:16:18,2177,98691
937,49353,2022-11-19 02:14:18,2177,98691
938,64746,2022-11-10 00:41:20,982,18835
939,23085,2022-11-10 01:19:20,982,18835
940,21404,2022-11-10 00:44:20,982,18835
941,48617,2022-11-10 00:54:20,982,18835
942,50939,2022-11-10 00:56:20,982,18835
943,11379,2022-11-10 00:49:20,982,18835
944,20933,2022-11-08 10:47:43,2550,11004
945,29525,2022-11-08 10:55:43,2550,11004
946,53259,2022-11-08 11:15:43,2550,11004
947,92211,2022-11-08 10:51:43,2550,11004
948,4588,2022-11-08 11:40:43,2550,11004
949,5459,2022-11-08 11:27:43,2550,11004
950,44488,2022-11-08 11:07:43,2550,11004
951,96344,2022-11-02 02:17:02,1155,58193
952,55636,2022-11-02 02:07:02,1155,58193
953,22853,2022-11-02 01:42:02,1155,58193
954,17100,2022-11-02 01:58:02,1155,58193
955,76838,2022-11-02 02:03:02,1155,58193
956,72423,2022-11-02 02:23:02,1155,58193
957,70255,2022-11-03 05:13:59,1772,29314
958,75180,2022-11-03 05:03:59,1772,29314
959,93915,2022-11-03 05:11:59,1772,29314
960,89649,2022-11-03 05:14:59,1772,29314
961,7644,2022-11-03 04:41:59,1772,29314
962,28176,2022-11-03 05:26:59,1772,29314
963,84934,2022-11-03 05:15:59,1772,29314
964,98653,2022-11-03 05:03:59,1772,29314
965,74105,2022-11-03 05:26:59,1772,29314
966,27411,2022-11-19 12:15:57,1063,15740
967,37515,2022-11-19 12:50:57,1063,15740
968,47882,2022-11-19 12:29:57,1063,15740
969,94949,2022-11-19 12:33:57,1063,15740
970,36092,2022-11-19 12:29:57,1063,15740
971,97466,2022-11-19 12:30:57,1063,15740
972,80357,2022-11-08 05:24:29,1255,76385
973,10732,2022-11-08 05:11:29,1255,76385
974,70764,2022-11-08 05:37:29,1255,76385
975,50643,2022-11-08 05:45:29,1255,76385
976,82723,2022-11-08 05:54:29,1255,76385
977,25967,2022-11-08 05:27:29,1255,76385
978,74153,2022-11-08 05:14:29,1255,76385
979,10152,2022-11-08 05:32:29,1255,76385
980,53583,2022-11-09 09:48:43,971,8650
981,9552,2022-11-09 10:45:43,971,8650
982,89383,2022-11-09 10:02:43,971,8650
983,78638,2022-11-09 10:33:43,971,8650
984,22866,2022-11-09 10:19:43,971,8650
985,90354,2022-11-09 10:18:43,971,8650
986,97498,2022-11-21 10:34:57,1157,74182
987,2744,2022-11-21 10:48:57,1157,74182
988,24893,2022-11-21 11:18:57,1157,74182
989,29396,2022-11-21 11:01:57,1157,74182
990,56311,2022-11-21 10:49:57,1157,74182
991,63541,2022-11-21 10:37:57,1157,74182
992,76139,2022-11-21 11:08:57,1157,74182
993,63054,2022-11-21 10:34:57,1157,74182
994,61549,2022-11-09 22:52:51,2551,22957
995,13847,2022-11-09 23:00:51,2551,22957
996,74842,2022-11-09 23:12:51,2551,22957
997,19863,2022-11-09 23:05:51,2551,22957
998,11871,2022-11-09 23:12:51,2551,22957
999,24432,2022-11-09 22:56:51,2551,22957
1000,29102,2022-11-09 19:40:20,1087,37332
1001,79880,2022-11-09 20:35:20,1087,37332
1002,67807,2022-11-09 19:48:20,1087,37332
1003,44843,2022-11-09 20:21:20,1087,37332
1004,36594,2022-11-09 19:42:20,1087,37332
1005,18431,2022-11-09 20:34:20,1087,37332
1006,21871,2022-11-09 19:50:20,1087,37332
1007,53782,2022-11-19 00:43:23,304,17178
1008,80674,2022-11-19 01:01:23,304,17178
1009,45996,2022-11-19 01:16:23,304,17178
1010,57961,2022-11-19 00:55:23,304,17178
1011,94978,2022-11-19 00:51:23,304,17178
1012,89103,2022-11-19 01:02:23,304,17178
1013,270,2022-11-19 00:58:23,304,17178
1014,80151,2022-11-19 01:17:23,304,17178
1015,22713,2022-11-19 01:20:23,304,17178
1016,90721,2022-11-03 18:59:17,2168,68565
1017,68826,2022-11-03 18:19:17,2168,68565
1018,21477,2022-11-03 18:58:17,2168,68565
1019,76305,2022-11-03 18:44:17,2168,68565
1020,71431,2022-11-03 18:59:17,2168,68565
1021,88784,2022-11-03 18:02:17,2168,68565
1022,84292,2022-11-08 15:54:03,2520,66316
1023,58214,2022-11-08 15:43:03,2520,66316
1024,7934,2022-11-08 16:06:03,2520,66316
1025,13821,2022-11-08 16:17:03,2520,66316
1026,55114,2022-11-08 15:33:03,2520,66316
1027,96652,2022-11-08 16:02:03,2520,66316
1028,37567,2022-11-08 16:10:03,2520,66316
1029,50909,2022-11-08 15:43:03,2520,66316
1030,94924,2022-11-08 16:16:03,2520,66316
1031,77392,2022-11-21 05:13:33,1480,41230
1032,84248,2022-11-21 05:21:33,1480,41230
1033,68776,2022-11-21 05:54:33,1480,41230
1034,86809,2022-11-21 05:30:33,1480,41230
1035,74119,2022-11-21 05:24:33,1480,41230
1036,63959,2022-11-21 06:09:33,1480,41230
1037,5366,2022-11-03 01:49:02,1188,90333
1038,64400,2022-11-03 02:22:02,1188,90333
1039,44571,2022-11-03 02:04:02,1188,90333
1040,44332,2022-11-03 02:28:02,1188,90333
1041,29805,2022-11-03 02:32:02,1188,90333
1042,1566,2022-11-03 02:25:02,1188,90333
1043,4482,2022-11-03 02:43:02,1188,90333
1044,91999,2022-11-02 15:06:08,2369,86280
1045,55353,2022-11-02 14:29:08,2369,86280
1046,41882,2022-11-02 14:43:08,2369,86280
1047,9891,2022-11-02 15:17:08,2369,86280
1048,10088,2022-11-02 14:21:08,2369,86280
1049,45555,2022-11-02 14:32:08,2369,86280
1050,21079,2022-11-01 16:24:05,357,73257
1051,15870,2022-11-01 15:53:05,357,73257
1052,93417,2022-11-01 15:55:05,357,73257
1053,16519,2022-11-01 16:13:05,357,73257
1054,15121,2022-11-01 16:41:05,357,73257
1055,55122,2022-11-01 15:48:05,357,73257
1056,32423,2022-11-01 16:30:05,357,73257
1057,33257,2022-11-02 15:19:08,465,80356
1058,4587,2022-11-02 15:24:08,465,80356
1059,71428,2022-11-02 15:06:08,465,80356
1060,29056,2022-11-02 15:00:08,465,80356
1061,62724,2022-11-02 15:24:08,465,80356
1062,43743,2022-11-02 15:40:08,465,80356
1063,49224,2022-11-02 15:16:08,465,80356
1064,76970,2022-11-10 05:44:56,2548,52860
1065,17085,2022-11-10 05:08:56,2548,52860
1066,60193,2022-11-10 05:05:56,2548,52860
1067,85816,2022-11-10 05:13:56,2548,52860
1068,61720,2022-11-10 05:07:56,2548,52860
1069,24515,2022-11-10 05:51:56,2548,52860
1070,51698,2022-11-10 05:17:56,2548,52860
1071,479,2022-11-19 14:50:18,146,62997
1072,35272,2022-11-19 15:05:18,146,62997
1073,57120,2022-11-19 15:34:18,146,62997
1074,13878,2022-11-19 14:57:18,146,62997
1075,3877,2022-11-19 14:48:18,146,62997
1076,86311,2022-11-19 15:02:18,146,62997
1077,41590,2022-11-19 15:21:18,146,62997
1078,8274,2022-11-09 06:32:56,329,87189
1079,20776,2022-11-09 06:19:56,329,87189
1080,12879,2022-11-09 06:39:56,329,87189
1081,72098,2022-11-09 06:36:56,329,87189
1082,73271,2022-11-09 06:35:56,329,87189
1083,50889,2022-11-09 06:58:56,329,87189
1084,8929,2022-11-09 07:00:56,329,87189
1085,29411,2022-11-10 05:22:52,1179,94455
1086,28546,2022-11-10 04:28:52,1179,94455
